OSEBuildingID,DataYear,BuildingType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions
22818,2016,NonResidential,Jack Warehouse,DELRIDGE,1980,1.0,1,24100,0,24100,Distribution Center,22.0,939941.6875,0.0,271509.0,538362.0,30.49
469,2016,NonResidential,Rosen Building - SEDO,LAKE UNION,1928,1.0,3,55200,0,55200,Laboratory,,12072969.0,0.0,7500378.0,4093742.0,269.71
23935,2016,NonResidential,Messenger Corp,GREATER DUWAMISH,1924,1.0,1,38412,0,38412,Non-Refrigerated Warehouse,62.0,1914443.25,0.0,421294.0,1207246.0,67.05
20433,2016,NonResidential,West Seattle Bowl,SOUTHWEST,1948,1.0,1,41521,13124,28397,Other - Recreation,,3563789.75,0.0,1676726.0,1666824.0,100.21
26906,2016,NonResidential,4503,NORTHEAST,1929,1.0,3,22124,0,22124,Residence Hall/Dormitory,82.0,652060.0,0.0,637685.0,0.0,4.45
425,2016,NonResidential,First and Stewart,DOWNTOWN,1986,1.0,12,115857,15140,100717,Office,89.0,4757299.5,0.0,4757299.0,0.0,33.17
20369,2016,NonResidential,Emerald Landing I,LAKE UNION,2012,1.0,2,84116,26497,57619,Office,68.0,2641681.75,0.0,2605669.0,36012.0,20.08
144,2016,NonResidential,Alexis Hotel,DOWNTOWN,1904,1.0,5,190980,0,190980,Hotel,98.0,6505995.0,0.0,4402910.0,2103084.0,142.39
121,2016,NonResidential,2100 Building,SOUTHEAST,2003,1.0,3,99433,35752,63681,Office,63.0,4980737.5,0.0,4897760.0,0.0,34.14
24857,2016,NonResidential,(ID24857) EMPIRE CENTER,SOUTHEAST,1966,1.0,1,37883,0,37883,Retail Store,88.0,12869714.0,0.0,5359975.0,7074617.0,413.1
20433,2016,NonResidential,West Seattle Bowl,SOUTHWEST,1948,1.0,1,41521,13124,28397,Other - Recreation,,3563789.75,0.0,1676726.0,1666824.0,100.21
23701,2016,NonResidential,Rung Building,GREATER DUWAMISH,1963,1.0,1,31900,0,31900,Non-Refrigerated Warehouse,,1964681.25,0.0,1964681.0,0.0,13.7
596,2016,NonResidential,5050,GREATER DUWAMISH,1938,1.0,1,50008,0,50008,Office,62.0,3380481.5,0.0,2270837.0,931375.0,65.3
24830,2016,NonResidential,Sodo Commerce Building,GREATER DUWAMISH,1937,1.0,2,39036,0,39036,Office,,1633524.125,0.0,908543.0,619753.0,39.25
658,2016,NonResidential,505 Union Station - SEDO,DOWNTOWN,2000,1.0,11,312512,0,312512,Office,,25747022.0,0.0,25619164.0,127855.0,185.39
27892,2016,NonResidential,Fire Station 17,NORTHEAST,1929,1.0,3,27908,0,27908,Other,,2182493.0,0.0,964426.0,1063700.0,63.22
26705,2016,NonResidential,Graybar Building,DOWNTOWN,1930,1.0,2,36630,0,36630,Office,90.0,541943.3125,0.0,541943.0,0.0,3.78
19858,2016,NonResidential,Marion 823,DOWNTOWN,1978,1.0,2,38539,12379,26160,Retail Store,55.0,2249630.25,0.0,2186018.0,0.0,15.24
21178,2016,NonResidential,6 Nick,MAGNOLIA / QUEEN ANNE,1989,1.0,3,26419,6922,19497,Office,67.0,1074989.0,0.0,1074989.0,0.0,7.49
21787,2016,NonResidential,NWCP-SEA OC Bldg,GREATER DUWAMISH,1964,1.0,1,35000,0,35000,Non-Refrigerated Warehouse,53.0,378714.4063,0.0,378714.0,0.0,2.64
518,2016,NonResidential,AURORA ACRES (ID518),NORTHWEST,1967,1.0,1,114000,0,114000,Retail Store,79.0,17225444.0,0.0,7836595.0,9388848.0,553.27
27892,2016,NonResidential,Fire Station 17,NORTHEAST,1929,1.0,3,27908,0,27908,Other,,2182493.0,0.0,964426.0,1063700.0,63.22
26924,2016,NonResidential,Yesler Community Center,EAST,2005,0.0,2,29508,7120,22388,Other - Recreation,,2506557.5,0.0,791940.0,1425680.0,81.24
26324,2016,NonResidential,Saint Anne Nursing and Rehab Center,NORTH,1954,1.0,1,22583,0,22583,Senior Care Community,95.0,2123591.75,0.0,743706.0,1237654.0,70.92
21213,2016,NonResidential,"Cochran, Inc",NORTHWEST,1951,1.0,2,39815,0,39815,Office,62.0,2158188.5,0.0,1488811.0,561790.0,40.22
727,2016,NonResidential,2700 4th Ave S (Best Fixture/Filson),GREATER DUWAMISH,1928,1.0,2,56876,0,56876,Distribution Center,,2015776.625,0.0,1011283.0,780432.0,48.5
488,2016,NonResidential,UW Medicine Research Phase II,LAKE UNION,2008,1.0,5,436497,153684,282813,Laboratory,,47629656.0,0.0,29992691.0,15259662.0,1019.53
19862,2016,NonResidential,Marion 801,DOWNTOWN,1979,1.0,3,63990,26640,37350,Office,51.0,2067352.5,0.0,2062620.0,4732.0,14.63
24823,2016,NonResidential,Millwork Supply,GREATER DUWAMISH,1900,1.0,2,52110,0,52110,Non-Refrigerated Warehouse,34.0,671037.375,0.0,130124.0,456465.0,25.15
25464,2016,NonResidential,Waterworks Offices + Marina,MAGNOLIA / QUEEN ANNE,1965,1.0,4,30840,0,30840,Office,30.0,3840161.75,0.0,1884294.0,1658414.0,101.21
703,2016,NonResidential,501 Elliott Ave West,MAGNOLIA / QUEEN ANNE,2000,1.0,4,165111,55000,110111,Office,1.0,25478086.0,0.0,25478083.0,0.0,177.62
49979,2016,NonResidential,Lander Hall,NORTHEAST,1953,1.0,0,166991,0,166991,Residence Hall/Dormitory,19.0,16591973.0,0.0,8902529.0,7063329.0,437.2
26847,2016,NonResidential,KOBE PARK BUILDING,DOWNTOWN,1909,1.0,3,31432,0,31432,Office,,1439572.375,0.0,1439572.0,0.0,10.04
20160,2016,NonResidential,Sigma Kappa Corp,NORTHEAST,1930,1.0,3,20960,0,20960,Residence Hall/Dormitory,,1667310.5,0.0,328800.0,1171510.0,64.51
20525,2016,NonResidential,"Kusak Cut Glass Works, Inc.",GREATER DUWAMISH,1954,1.0,1,23236,0,23236,Distribution Center,,484136.8125,0.0,217294.0,216577.0,13.02
435,2016,NonResidential,Washington State Convention Center,DOWNTOWN,1990,1.0,6,1400000,0,1400000,Convention Center,,0.0,0.0,0.0,0.0,0.0
19613,2016,NonResidential,SBC19613,BALLARD,1979,1.0,3,43500,0,43500,Office,46.0,3220635.25,0.0,3216396.0,4239.0,22.65
49946,2016,NonResidential,70500891 -- Ballard,BALLARD,2010,1.0,8,41198,0,41198,Supermarket/Grocery Store,44.0,7785876.5,0.0,7151865.0,616192.0,82.58
624,2016,NonResidential,South Occidental Warehouse,GREATER DUWAMISH,1941,2.0,2,125519,0,125519,Manufacturing/Industrial Plant,,2244317.0,0.0,2244317.0,0.0,15.65
434,2016,NonResidential,Benaroya Research Institute at Virginia Mason,EAST,1999,1.0,5,206950,97400,109550,Other,,19105426.0,1631750.25,17663475.0,0.0,249.09
803,2016,NonResidential,200 SW Michigan,Delridge,1929,1.0,3,85126,0,85126,Office,1.0,38074932.0,0.0,18610055.0,685132.0,166.13
24708,2016,NonResidential,820,GREATER DUWAMISH,1920,1.0,2,20150,0,20150,Office,80.0,592196.6875,0.0,576174.0,0.0,4.02
21133,2016,NonResidential,The Fremont Building,LAKE UNION,1906,1.0,3,27480,0,27480,Retail Store,88.0,1215156.25,0.0,1215156.0,0.0,8.47
463,2016,NonResidential,425 Pontius,LAKE UNION,1982,1.0,4,134056,60960,73096,Office,54.0,4899096.0,0.0,4695138.0,0.0,32.73
285,2016,NonResidential,University Presbyterian Church,NORTHEAST,1952,1.0,3,103000,0,103000,Worship Facility,42.0,5391782.0,0.0,2338435.0,2515995.0,149.93
23419,2016,NonResidential,CSC Engineering (A),GREATER DUWAMISH,1973,1.0,2,21315,0,21315,Office,34.0,3161573.5,0.0,820533.0,1975892.0,110.66
21336,2016,NonResidential,University Club,EAST,1912,0.0,3,20411,0,20411,Social/Meeting Hall,,2145049.5,0.0,774943.0,1239533.0,71.23
25325,2016,NonResidential,All Pilgrims Christian Church,EAST,1906,1.0,1,26440,0,26440,Worship Facility,91.0,826275.1875,0.0,223375.0,496530.0,27.93
707,2016,NonResidential,101 ELLIOTT AVENUE WEST,MAGNOLIA / QUEEN ANNE,1986,1.0,5,208210,78848,129362,Office,95.0,5799664.5,0.0,3817281.0,1697027.0,116.74
717,2016,NonResidential,Airport Way Ctr - Bldg C,GREATER DUWAMISH,1985,1.0,2,145158,0,145158,Non-Refrigerated Warehouse,51.0,8615958.0,0.0,7062138.0,1322385.0,119.46
414,2016,NonResidential,Onni 1411 Fourth Development LP,DOWNTOWN,1929,1.0,15,151039,0,151039,Office,84.0,0.0,2850077.75,2596546.0,0.0,238.09
694,2016,NonResidential,Rainier Brewery,GREATER DUWAMISH,2007,1.0,1,158931,28381,130550,Office,12.0,9336260.0,0.0,7938248.0,813455.0,98.54
24484,2016,NonResidential,Messiah Lutheran Church,NORTHEAST,1950,1.0,2,20385,0,20385,Worship Facility,65.0,908877.375,0.0,193858.0,615434.0,34.04
295,2016,NonResidential,1122 3rd Ave,DOWNTOWN,1955,1.0,15,230880,0,230880,Other,,61674856.0,0.0,62197171.0,0.0,433.6
53,2016,NonResidential,El Centro de la Raza,GREATER DUWAMISH,1900,1.0,2,52554,0,52554,Office,83.0,3150635.5,0.0,1579749.0,1371582.0,83.86
24351,2016,NonResidential,Pacific Coast Feather Corporate Office and Warehouse,GREATER DUWAMISH,1916,1.0,3,71283,0,71283,Non-Refrigerated Warehouse,41.0,2654698.5,0.0,1931964.0,559274.0,43.17
597,2016,NonResidential,635 Elliott - South Bldg.,MAGNOLIA / QUEEN ANNE,2009,1.0,4,291176,100176,191000,Office,98.0,6657348.5,0.0,6585119.0,72228.0,49.74
498,2016,NonResidential,SCCA,LAKE UNION,2000,1.0,7,351530,150455,201075,Hospital (General Medical & Surgical),23.0,43178016.0,0.0,26781892.0,15927728.0,1032.63
20000,2016,NonResidential,EMMANUEL BIBLE CHURCH,Northwest,1928,1.0,2,45991,0,45991,Worship Facility,77.0,1297917.25,0.0,529029.0,616507.0,36.43
26473,2016,NonResidential,70500869 -- Wallingford,LAKE UNION,1957,1.0,1,28808,0,28808,Supermarket/Grocery Store,29.0,9450746.0,0.0,5713530.0,3519045.0,226.73
24115,2016,NonResidential,Stusser Electric,GREATER DUWAMISH,1959,1.0,1,33600,0,33600,Distribution Center,58.0,918950.6875,0.0,642794.0,204625.0,15.35
12,2016,NonResidential,311wh-Pioneer Square,DOWNTOWN,1904,1.0,15,163984,0,163984,Hotel,43.0,14194054.0,0.0,7297919.0,6425900.0,392.16
26773,2016,NonResidential,Lake City Presbyterian Church,NORTH,1954,1.0,1,21624,0,21624,Worship Facility,90.0,730124.5,0.0,313117.0,353571.0,20.96
21336,2016,NonResidential,University Club,EAST,1912,0.0,3,20411,0,20411,Social/Meeting Hall,,2145049.5,0.0,774943.0,1239533.0,71.23
20396,2016,NonResidential,Meaves Building,DOWNTOWN,1900,1.0,5,33300,0,33300,Non-Refrigerated Warehouse,,90558.70313,0.0,90559.0,0.0,0.63
36034,2016,NonResidential,Harvard Market,EAST,1996,0.0,3,45743,0,45743,Retail Store,88.0,5227773.5,0.0,4307444.0,1005772.0,83.45
369,2016,NonResidential,Seattle Vault Self Storage,DOWNTOWN,1964,1.0,5,93660,0,93660,Self-Storage Facility,,940359.1875,0.0,873222.0,0.0,6.09
49972,2016,NonResidential,Computer Science and Electrical Engineering,NORTHEAST,1998,1.0,6,203030,0,203030,College/University,,0.0,0.0,28614613.0,0.0,199.48
238,2016,NonResidential,North Service Center,NORTHWEST,1957,1.0,2,91130,0,91130,Office,,10005492.0,0.0,7093984.0,2378373.0,175.77
438,2016,NonResidential,1101 Madison Tower,EAST,1992,1.0,14,690158,407795,282363,Medical Office,58.0,21156670.0,0.0,21156669.0,0.0,147.49
23562,2016,NonResidential,The Travelers Hotel,DOWNTOWN,1913,1.0,3,43878,0,43878,Multifamily Housing,,769771.3125,0.0,769771.0,0.0,5.37
23861,2016,NonResidential,Commuter Center LLC,DOWNTOWN,1906,1.0,3,32160,0,32160,Office,,2805826.0,0.0,2805826.0,0.0,19.56
22261,2016,NonResidential,Building B,BALLARD,1975,1.0,3,41478,0,41478,Non-Refrigerated Warehouse,3.0,3287502.0,0.0,1799383.0,1236579.0,78.22
26593,2016,NonResidential,Delmar Building,DOWNTOWN,1900,1.0,4,22840,0,22840,Office,64.0,983053.375,0.0,881386.0,0.0,6.14
21117,2016,NonResidential,Administration - Blackford Hall,EAST,1946,1.0,3,22667,0,22667,Office,1.0,4141811.25,1639341.375,1972293.0,155501.0,148.55
131,2016,NonResidential,Lakeview,NORTHEAST,1941,1.0,4,56521,0,56521,Other,,6367210.0,0.0,6357631.0,0.0,44.32
25658,2016,NonResidential,The Occidental Building,DOWNTOWN,1900,1.0,3,28760,0,28760,Office,,2726126.75,500752.8125,572200.0,1543021.0,124.59
24085,2016,NonResidential,Performance Radiator,GREATER DUWAMISH,1920,1.0,4,20600,0,20600,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,318703.1875,0.0,101274.0,169565.0,9.71
23762,2016,NonResidential,Hillcrest Presbyterian Church,SOUTHWEST,1977,1.0,1,35844,0,35844,Worship Facility,14.0,866126.375,0.0,866126.0,0.0,6.04
398,2016,NonResidential,2601 Elliott Avenue,DOWNTOWN,1916,1.0,6,350310,0,350310,Office,90.0,18102026.0,0.0,15974366.0,2127656.0,224.36
24536,2016,NonResidential,Cloverdale Business Park Building A,GREATER DUWAMISH,1979,1.0,1,31360,0,31360,Non-Refrigerated Warehouse,,1526335.25,0.0,626210.0,730762.0,43.18
19845,2016,NonResidential,000956-Seattle,NORTHEAST,1996,1.0,1,25735,0,25735,Retail Store,82.0,1245673.0,0.0,953695.0,215700.0,18.1
